"";"cod_distrito";"distrito";"cod_barrio";"barrio";"indicador_nivel2";"indicador_completo";"valor_indicador";"porcentaje"
"1273";13;"Puente de Vallecas";133;"Palomeras Bajas";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";8,17;4,69
"1274";13;"Puente de Vallecas";133;"Palomeras Bajas";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";14,43;8,29
"1275";13;"Puente de Vallecas";133;"Palomeras Bajas";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";13,53;7,77
"1276";13;"Puente de Vallecas";133;"Palomeras Bajas";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";9,57;5,5
"1277";13;"Puente de Vallecas";133;"Palomeras Bajas";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";12,05;6,92
"1278";13;"Puente de Vallecas";133;"Palomeras Bajas";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";11,73;6,74
"1279";13;"Puente de Vallecas";134;"Palomeras Sureste";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";10,04;5,52
"1280";13;"Puente de Vallecas";134;"Palomeras Sureste";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";14,6;8,03
"1281";13;"Puente de Vallecas";134;"Palomeras Sureste";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";14,15;7,78
"1282";13;"Puente de Vallecas";134;"Palomeras Sureste";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";10,1;5,56
"1283";13;"Puente de Vallecas";134;"Palomeras Sureste";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";11,39;6,27
"1284";13;"Puente de Vallecas";134;"Palomeras Sureste";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";12,59;6,93
"1285";13;"Puente de Vallecas";135;"Portazgo";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";11,46;5,44
"1286";13;"Puente de Vallecas";135;"Portazgo";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";16,93;8,03
"1287";13;"Puente de Vallecas";135;"Portazgo";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";16,65;7,9
"1288";13;"Puente de Vallecas";135;"Portazgo";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";10,25;4,86
"1289";13;"Puente de Vallecas";135;"Portazgo";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";13,01;6,17
"1290";13;"Puente de Vallecas";135;"Portazgo";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";15,24;7,23
"1291";13;"Puente de Vallecas";136;"Numancia";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";10;5,26
"1292";13;"Puente de Vallecas";136;"Numancia";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";15,18;7,99
"1293";13;"Puente de Vallecas";136;"Numancia";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";14,86;7,82
"1294";13;"Puente de Vallecas";136;"Numancia";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";10,27;5,4
"1295";13;"Puente de Vallecas";136;"Numancia";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";11,89;6,25
"1296";13;"Puente de Vallecas";136;"Numancia";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";15,2;8
"1297";14;"Moratalaz";141;"Pavones";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";6,81;4,17
"1298";14;"Moratalaz";141;"Pavones";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";14,64;8,95
"1299";14;"Moratalaz";141;"Pavones";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";13,18;8,06
"1300";14;"Moratalaz";141;"Pavones";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";7,94;4,86
"1301";14;"Moratalaz";141;"Pavones";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";11,45;7
"1302";14;"Moratalaz";141;"Pavones";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";12,18;7,45
"1303";14;"Moratalaz";142;"Horcajo";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";6,34;4,27
"1304";14;"Moratalaz";142;"Horcajo";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";12,92;8,7
"1305";14;"Moratalaz";142;"Horcajo";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";10,92;7,35
"1306";14;"Moratalaz";142;"Horcajo";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";5,71;3,84
"1307";14;"Moratalaz";142;"Horcajo";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";14,42;9,71
"1308";14;"Moratalaz";142;"Horcajo";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";8,59;5,78
"1309";14;"Moratalaz";143;"Marroquina";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";4,4;3,44
"1310";14;"Moratalaz";143;"Marroquina";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";9,37;7,32
"1311";14;"Moratalaz";143;"Marroquina";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";10,88;8,5
"1312";14;"Moratalaz";143;"Marroquina";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";5,46;4,26
"1313";14;"Moratalaz";143;"Marroquina";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";9,06;7,07
"1314";14;"Moratalaz";143;"Marroquina";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";8,78;6,86
"1315";14;"Moratalaz";144;"Media Legua";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";9,83;5,94
"1316";14;"Moratalaz";144;"Media Legua";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";12,66;7,65
"1317";14;"Moratalaz";144;"Media Legua";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";11,82;7,14
"1318";14;"Moratalaz";144;"Media Legua";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";9,07;5,48
"1319";14;"Moratalaz";144;"Media Legua";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";10,18;6,15
"1320";14;"Moratalaz";144;"Media Legua";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";12,95;7,82
"1321";14;"Moratalaz";145;"Fontarrón";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";7,46;4,69
"1322";14;"Moratalaz";145;"Fontarrón";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";12,96;8,14
"1323";14;"Moratalaz";145;"Fontarrón";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";14,52;9,12
"1324";14;"Moratalaz";145;"Fontarrón";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";6,54;4,11
"1325";14;"Moratalaz";145;"Fontarrón";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";8,73;5,48
"1326";14;"Moratalaz";145;"Fontarrón";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";13,58;8,53
"1327";14;"Moratalaz";146;"Vinateros";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";8,71;6,1
"1328";14;"Moratalaz";146;"Vinateros";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";11,97;8,38
"1329";14;"Moratalaz";146;"Vinateros";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";12,06;8,45
"1330";14;"Moratalaz";146;"Vinateros";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";7,67;5,37
"1331";14;"Moratalaz";146;"Vinateros";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";9,07;6,35
"1332";14;"Moratalaz";146;"Vinateros";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";10,16;7,11
"1333";15;"Ciudad Lineal";151;"Ventas";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";6,56;4,55
"1334";15;"Ciudad Lineal";151;"Ventas";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";10,54;7,3
"1335";15;"Ciudad Lineal";151;"Ventas";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";12,82;8,88
"1336";15;"Ciudad Lineal";151;"Ventas";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";7,62;5,28
"1337";15;"Ciudad Lineal";151;"Ventas";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";9,23;6,4
"1338";15;"Ciudad Lineal";151;"Ventas";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";13,29;9,21
"1339";15;"Ciudad Lineal";152;"Pueblo Nuevo";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";6,8;4,85
"1340";15;"Ciudad Lineal";152;"Pueblo Nuevo";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";11,84;8,44
"1341";15;"Ciudad Lineal";152;"Pueblo Nuevo";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";12,35;8,8
"1342";15;"Ciudad Lineal";152;"Pueblo Nuevo";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";6,42;4,58
"1343";15;"Ciudad Lineal";152;"Pueblo Nuevo";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";9,28;6,62
"1344";15;"Ciudad Lineal";152;"Pueblo Nuevo";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";11,67;8,32
"1345";15;"Ciudad Lineal";153;"Quintana";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";5,5;4,09
"1346";15;"Ciudad Lineal";153;"Quintana";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";10,37;7,72
"1347";15;"Ciudad Lineal";153;"Quintana";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";12,19;9,07
"1348";15;"Ciudad Lineal";153;"Quintana";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";6,33;4,71
"1349";15;"Ciudad Lineal";153;"Quintana";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";8,67;6,45
"1350";15;"Ciudad Lineal";153;"Quintana";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";12,96;9,65
"1351";15;"Ciudad Lineal";154;"Concepción";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";4,82;3,83
"1352";15;"Ciudad Lineal";154;"Concepción";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";10,34;8,21
"1353";15;"Ciudad Lineal";154;"Concepción";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";12,14;9,64
"1354";15;"Ciudad Lineal";154;"Concepción";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";5,95;4,73
"1355";15;"Ciudad Lineal";154;"Concepción";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";7,94;6,31
"1356";15;"Ciudad Lineal";154;"Concepción";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";11,14;8,85
"1357";15;"Ciudad Lineal";155;"San Pascual";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";3,33;2,88
"1358";15;"Ciudad Lineal";155;"San Pascual";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";8,45;7,3
"1359";15;"Ciudad Lineal";155;"San Pascual";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";11,82;10,21
"1360";15;"Ciudad Lineal";155;"San Pascual";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";3,9;3,37
"1361";15;"Ciudad Lineal";155;"San Pascual";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";7,84;6,77
"1362";15;"Ciudad Lineal";155;"San Pascual";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";11,59;10,01
"1363";15;"Ciudad Lineal";156;"San Juan Bautista";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";2,32;2,65
"1364";15;"Ciudad Lineal";156;"San Juan Bautista";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";6,92;7,9
"1365";15;"Ciudad Lineal";156;"San Juan Bautista";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";9,12;10,41
"1366";15;"Ciudad Lineal";156;"San Juan Bautista";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";3,85;4,39
"1367";15;"Ciudad Lineal";156;"San Juan Bautista";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";6,56;7,48
"1368";15;"Ciudad Lineal";156;"San Juan Bautista";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";8,78;10,02
"1369";15;"Ciudad Lineal";157;"Colina";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";2,43;2,58
"1370";15;"Ciudad Lineal";157;"Colina";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";7,71;8,2
"1371";15;"Ciudad Lineal";157;"Colina";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";12,47;13,26
"1372";15;"Ciudad Lineal";157;"Colina";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";3,46;3,68
"1373";15;"Ciudad Lineal";157;"Colina";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";3,76;4
"1374";15;"Ciudad Lineal";157;"Colina";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";6,91;7,35
"1375";15;"Ciudad Lineal";158;"Atalaya";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";7,9;NA
"1376";15;"Ciudad Lineal";158;"Atalaya";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";6,34;NA
"1377";15;"Ciudad Lineal";158;"Atalaya";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";6,82;NA
"1378";15;"Ciudad Lineal";158;"Atalaya";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";NA;NA
"1379";15;"Ciudad Lineal";158;"Atalaya";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";4,7;NA
"1380";15;"Ciudad Lineal";158;"Atalaya";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";7,38;NA
"1381";15;"Ciudad Lineal";159;"Costillares";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";2,07;2,61
"1382";15;"Ciudad Lineal";159;"Costillares";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";5,21;6,57
"1383";15;"Ciudad Lineal";159;"Costillares";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";10,15;12,8
"1384";15;"Ciudad Lineal";159;"Costillares";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";2,31;2,91
"1385";15;"Ciudad Lineal";159;"Costillares";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";5,16;6,51
"1386";15;"Ciudad Lineal";159;"Costillares";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";5,99;7,55
"1387";16;"Hortaleza";161;"Palomas";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";0,51;0,7
"1388";16;"Hortaleza";161;"Palomas";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";6,01;8,23
"1389";16;"Hortaleza";161;"Palomas";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";9,46;12,96
"1390";16;"Hortaleza";161;"Palomas";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";1,42;1,94
"1391";16;"Hortaleza";161;"Palomas";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";7,54;10,33
"1392";16;"Hortaleza";161;"Palomas";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";5,79;7,93
"1393";16;"Hortaleza";162;"Piovera";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";1,36;2,24
"1394";16;"Hortaleza";162;"Piovera";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";5,29;8,71
"1395";16;"Hortaleza";162;"Piovera";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";7,08;11,66
"1396";16;"Hortaleza";162;"Piovera";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";2,01;3,31
"1397";16;"Hortaleza";162;"Piovera";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";4,48;7,38
"1398";16;"Hortaleza";162;"Piovera";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";5,32;8,76
"1399";16;"Hortaleza";163;"Canillas";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";4,23;3,67
"1400";16;"Hortaleza";163;"Canillas";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";9,04;7,85
"1401";16;"Hortaleza";163;"Canillas";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";11,58;10,05
"1402";16;"Hortaleza";163;"Canillas";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";4,9;4,25
"1403";16;"Hortaleza";163;"Canillas";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";7,52;6,53
"1404";16;"Hortaleza";163;"Canillas";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";8,35;7,25
"1405";16;"Hortaleza";164;"Pinar del Rey";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";6,67;4,56
"1406";16;"Hortaleza";164;"Pinar del Rey";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";11,94;8,17
"1407";16;"Hortaleza";164;"Pinar del Rey";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";13,17;9,01
"1408";16;"Hortaleza";164;"Pinar del Rey";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";7,07;4,84
"1409";16;"Hortaleza";164;"Pinar del Rey";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";8,78;6,01
"1410";16;"Hortaleza";164;"Pinar del Rey";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";12,23;8,37
"1411";16;"Hortaleza";165;"Apóstol Santiago";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";5;3,61
"1412";16;"Hortaleza";165;"Apóstol Santiago";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";11;7,95
"1413";16;"Hortaleza";165;"Apóstol Santiago";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";11,83;8,55
"1414";16;"Hortaleza";165;"Apóstol Santiago";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";7,56;5,46
"1415";16;"Hortaleza";165;"Apóstol Santiago";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";8,82;6,37
"1416";16;"Hortaleza";165;"Apóstol Santiago";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";11;7,95
"1417";16;"Hortaleza";166;"Valdefuentes";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";2,57;3,13
"1418";16;"Hortaleza";166;"Valdefuentes";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";6,75;8,23
"1419";16;"Hortaleza";166;"Valdefuentes";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";9,2;11,22
"1420";16;"Hortaleza";166;"Valdefuentes";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";3,83;4,67
"1421";16;"Hortaleza";166;"Valdefuentes";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";3,81;4,65
"1422";16;"Hortaleza";166;"Valdefuentes";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";6,39;7,79
"1423";17;"Villaverde";171;"Villaverde Alto, Casco Histórico de Villaverde";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";13,36;6,17
"1424";17;"Villaverde";171;"Villaverde Alto, Casco Histórico de Villaverde";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";18,73;8,64
"1425";17;"Villaverde";171;"Villaverde Alto, Casco Histórico de Villaverde";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";16,88;7,79
"1426";17;"Villaverde";171;"Villaverde Alto, Casco Histórico de Villaverde";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";12,62;5,82
"1427";17;"Villaverde";171;"Villaverde Alto, Casco Histórico de Villaverde";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";13,82;6,38
"1428";17;"Villaverde";171;"Villaverde Alto, Casco Histórico de Villaverde";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";13,98;6,45
"1429";17;"Villaverde";172;"San Cristóbal";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";10,49;4,33
"1430";17;"Villaverde";172;"San Cristóbal";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";21,61;8,92
"1431";17;"Villaverde";172;"San Cristóbal";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";20,91;8,63
"1432";17;"Villaverde";172;"San Cristóbal";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";11,03;4,55
"1433";17;"Villaverde";172;"San Cristóbal";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";13,74;5,67
"1434";17;"Villaverde";172;"San Cristóbal";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";22,07;9,11
"1435";17;"Villaverde";173;"Butarque";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";8,37;5,57
"1436";17;"Villaverde";173;"Butarque";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";13,4;8,91
"1437";17;"Villaverde";173;"Butarque";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";12,91;8,59
"1438";17;"Villaverde";173;"Butarque";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";8,18;5,44
"1439";17;"Villaverde";173;"Butarque";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";8,61;5,73
"1440";17;"Villaverde";173;"Butarque";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";9,16;6,09
"1441";17;"Villaverde";174;"Los Rosales";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";9,16;5,3
"1442";17;"Villaverde";174;"Los Rosales";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";15,8;9,14
"1443";17;"Villaverde";174;"Los Rosales";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";14;8,1
"1444";17;"Villaverde";174;"Los Rosales";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";9,54;5,52
"1445";17;"Villaverde";174;"Los Rosales";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";11,51;6,66
"1446";17;"Villaverde";174;"Los Rosales";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";11,44;6,62
"1447";17;"Villaverde";175;"Los Ángeles";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";8,58;4,81
"1448";17;"Villaverde";175;"Los Ángeles";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";14,05;7,88
"1449";17;"Villaverde";175;"Los Ángeles";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";15,65;8,77
"1450";17;"Villaverde";175;"Los Ángeles";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";10,27;5,76
"1451";17;"Villaverde";175;"Los Ángeles";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";10,52;5,9
"1452";17;"Villaverde";175;"Los Ángeles";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";13,5;7,57
"1453";18;"Villa de Vallecas";181;"Casco Histórico de Vallecas";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";12,87;5,77
"1454";18;"Villa de Vallecas";181;"Casco Histórico de Vallecas";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";17,17;7,7
"1455";18;"Villa de Vallecas";181;"Casco Histórico de Vallecas";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";16,14;7,24
"1456";18;"Villa de Vallecas";181;"Casco Histórico de Vallecas";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";11,68;5,24
"1457";18;"Villa de Vallecas";181;"Casco Histórico de Vallecas";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";13,7;6,15
"1458";18;"Villa de Vallecas";181;"Casco Histórico de Vallecas";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";14,21;6,38
"1459";18;"Villa de Vallecas";182;"Santa Eugenia";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";6,37;4,23
"1460";18;"Villa de Vallecas";182;"Santa Eugenia";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";11,63;7,72
"1461";18;"Villa de Vallecas";182;"Santa Eugenia";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";12,85;8,53
"1462";18;"Villa de Vallecas";182;"Santa Eugenia";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";6,71;4,45
"1463";18;"Villa de Vallecas";182;"Santa Eugenia";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";9,03;5,99
"1464";18;"Villa de Vallecas";182;"Santa Eugenia";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";11,79;7,83
"1465";18;"Villa de Vallecas";183;"Ensanche de Vallecas";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";9,09;6,63
"1466";18;"Villa de Vallecas";183;"Ensanche de Vallecas";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";10,2;7,44
"1467";18;"Villa de Vallecas";183;"Ensanche de Vallecas";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";13,19;9,63
"1468";18;"Villa de Vallecas";183;"Ensanche de Vallecas";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";8,82;6,44
"1469";18;"Villa de Vallecas";183;"Ensanche de Vallecas";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";5,6;4,09
"1470";18;"Villa de Vallecas";183;"Ensanche de Vallecas";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";7,93;5,79
"1471";19;"Vicálvaro";191;"Casco Histórico de Vicálvaro";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";12,38;6,26
"1472";19;"Vicálvaro";191;"Casco Histórico de Vicálvaro";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";15,28;7,73
"1473";19;"Vicálvaro";191;"Casco Histórico de Vicálvaro";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";15,1;7,64
"1474";19;"Vicálvaro";191;"Casco Histórico de Vicálvaro";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";10,61;5,37
"1475";19;"Vicálvaro";191;"Casco Histórico de Vicálvaro";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";11,78;5,96
"1476";19;"Vicálvaro";191;"Casco Histórico de Vicálvaro";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";14,19;7,18
"1477";19;"Vicálvaro";192;"Valdebernardo";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";8,38;4,94
"1478";19;"Vicálvaro";192;"Valdebernardo";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";16,17;9,54
"1479";19;"Vicálvaro";192;"Valdebernardo";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";12,14;7,16
"1480";19;"Vicálvaro";192;"Valdebernardo";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";7,37;4,35
"1481";19;"Vicálvaro";192;"Valdebernardo";"Hombres";"Tasa de desempleo en hombres de 25 a 44 años";13,94;8,22
"1482";19;"Vicálvaro";192;"Valdebernardo";"Hombres";"Tasa de desempleo en hombres de 45 a 64 años";8,15;4,81
"1483";19;"Vicálvaro";193;"Valderrivas";"Mujeres";"Tasa de desempleo en mujeres de 16 a 24 años";2,41;2,65
"1484";19;"Vicálvaro";193;"Valderrivas";"Mujeres";"Tasa de desempleo en mujeres de 25 a 44 años";8,23;9,04
"1485";19;"Vicálvaro";193;"Valderrivas";"Mujeres";"Tasa de desempleo en mujeres de 45 a 64 años";9,37;10,29
"1486";19;"Vicálvaro";193;"Valderrivas";"Hombres";"Tasa de desempleo en hombres de 16 a 24 años";5,52;6,06
